25-02-22.15:57:28.625 [main            ] ERROR ActivityRepository     - 写入订单记录，唯一索引冲突 userId: xxx activityId: 100301 sku: 9011
25-02-22.22:40:25.499 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.501 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.503 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.505 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.507 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.509 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.511 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.513 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.514 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.516 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.518 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.521 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.523 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.525 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.528 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.529 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.532 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:25.535 [main            ] WARN  RaffleOrderTest        - 活动库存不足
25-02-22.22:40:53.418 [main            ] WARN  RaffleOrderTest        - 活动库存不足
